6515.7469 0.96116549
6515.7792 0.93646352
6515.8115 0.90090194
6515.8439 0.87765071
6515.8762 0.88957108
6515.9085 0.92529413
6515.9408 0.95697121
6515.9731 0.97420443
6516.0054 0.98232054
6516.0377 0.98695786
6516.0699 0.98976867
6516.1022 0.9910793
6516.1345 0.99134695
6516.1668 0.99093312
6516.1991 0.98994131
6516.2314 0.98827846
6516.2636 0.98564278
6516.2959 0.98129227
6516.3282 0.9732962
6516.3604 0.95690773
6516.3927 0.92448328
6516.425 0.87364451
6516.4572 0.81493042
6516.4895 0.75763573
6516.5217 0.70484939
6516.554 0.6710005
6516.5862 0.6618353
6516.6185 0.66994507
6516.6507 0.71158272
6516.6829 0.79335762
6516.7152 0.87789317
6516.7474 0.93296033
6516.7796 0.96031049
6516.8118 0.97304709
6516.8441 0.97931859
6516.8763 0.98234322
6516.9085 0.98300521
6516.9407 0.98056579
6516.9729 0.9713786
6517.0051 0.947177
6517.0373 0.9023909
6517.0695 0.85577002
6517.1017 0.84700741
6517.1339 0.88533526
6517.1661 0.93556874
6517.1983 0.96853436
6517.2305 0.98364484
6517.2627 0.98990714
6517.2949 0.99283005
6517.3271 0.99444723
6517.3592 0.9954386
6517.3914 0.99605049
6517.4236 0.99633792
6517.4558 0.99618137
6517.4879 0.99533361
6517.5201 0.99389995
6517.5523 0.99291778
6517.5844 0.99341873
6517.6166 0.99487612
6517.6487 0.99596325
6517.6809 0.99615125
6517.713 0.99577884
6517.7452 0.99536573
6517.7773 0.99496926
6517.8094 0.99408766
6517.8416 0.99195886
6517.8737 0.98706365
6517.9058 0.97541275
6517.938 0.95026215
6517.9701 0.91165165
6518.0022 0.88131916
6518.0343 0.88685058
6518.0664 0.92270089
6518.0986 0.95878585
6518.1307 0.97971991
6518.1628 0.98904274
6518.1949 0.99311788
6518.227 0.99514462
6518.2591 0.99629231
6518.2912 0.99698643
6518.3233 0.99739284
6518.3554 0.99755539
6518.3874 0.99744741
6518.4195 0.99706714
6518.4516 0.99651325
6518.4837 0.99579981
6518.5158 0.99467609
6518.5478 0.99291925
6518.5799 0.99087567
6518.612 0.98917276
6518.644 0.98687413
6518.6761 0.98215516
6518.7082 0.97704976
6518.7402 0.97664316
6518.7723 0.98150452
6518.8043 0.98748089
6518.8364 0.99171943
6518.8684 0.99375192
6518.9005 0.99365485
6518.9325 0.9910966
6518.9645 0.98572101
6518.9966 0.97936259
6519.0286 0.97594263
6519.0606 0.97537392
6519.0927 0.97157345
6519.1247 0.96184404
6519.1567 0.95420799
6519.1887 0.9577655
6519.2207 0.96894462
6519.2527 0.97727825
6519.2847 0.97727836
6519.3168 0.96736568
6519.3488 0.94568537
6519.3808 0.91030305
6519.4128 0.8645038
6519.4447 0.82805582
6519.4767 0.8262406
6519.5087 0.85674608
6519.5407 0.89735664
6519.5727 0.93457264
6519.6047 0.96242142
6519.6367 0.97867126
6519.6686 0.98651323
6519.7006 0.99046314
6519.7326 0.99291213
6519.7645 0.99446159
6519.7965 0.9952271
6519.8285 0.99542385
6519.8604 0.99539396
6519.8924 0.99553717
6519.9243 0.9961332
6519.9563 0.99704195
6519.9882 0.99784378
6520.0202 0.99831033
6520.0521 0.99846979
6520.084 0.9984457
6520.116 0.99843186
6520.1479 0.99859392
6520.1798 0.99888966
6520.2118 0.99915829
6520.2437 0.99932879
6520.2756 0.99942597
6520.3075 0.99948467
6520.3394 0.99952155
6520.3714 0.99954134
6520.4033 0.99954243
6520.4352 0.99951641
6520.4671 0.99943975
6520.499 0.9992502
6520.5309 0.99880488
6520.5628 0.99788583
6520.5947 0.99646997
6520.6266 0.9952283
6520.6584 0.99521062
6520.6903 0.99647687
6520.7222 0.99796965
6520.7541 0.99892754
6520.786 0.99937367
6520.8178 0.99955859
6520.8497 0.99962474
6520.8816 0.99960774
6520.9134 0.99949362
6520.9453 0.99929284
6520.9772 0.99912574
6521.009 0.99915016
6521.0409 0.99935488
6521.0727 0.99957938
6521.1046 0.99972207
6521.1364 0.99978981
6521.1682 0.99981801
6521.2001 0.99982779
6521.2319 0.99982742
6521.2638 0.99981939
6521.2956 0.99980314
6521.3274 0.99977397
6521.3592 0.99971528
6521.3911 0.99957839
6521.4229 0.99928336
6521.4547 0.99884752
6521.4865 0.99854377
6521.5183 0.99864014
6521.5501 0.99898408
6521.5819 0.99923991
6521.6137 0.99929748
6521.6455 0.9992047
6521.6773 0.99897539
6521.7091 0.99853261
6521.7409 0.99772197
6521.7727 0.9962568
6521.8045 0.99336575
6521.8363 0.98801361
6521.868 0.98147695
6521.8998 0.97855731
6521.9316 0.98163116
6521.9634 0.98677563
6521.9951 0.99014098
6522.0269 0.99181168
6522.0587 0.99229071
6522.0904 0.99038876
6522.1222 0.98419043
6522.1539 0.97343747
6522.1857 0.96329933
6522.2174 0.96220413
6522.2492 0.97131698
6522.2809 0.98293861
6522.3127 0.99092338
6522.3444 0.99495871
6522.3761 0.99683707
6522.4079 0.99778055
6522.4396 0.998312
6522.4713 0.9986386
6522.503 0.99884909
6522.5348 0.99898447
6522.5665 0.99906275
6522.5982 0.9990896
6522.6299 0.99907269
6522.6616 0.99903876
6522.6933 0.99901788
6522.725 0.99899861
6522.7567 0.99892415
6522.7884 0.99872365
6522.8201 0.99832276
6522.8518 0.99761963
6522.8835 0.99640719
6522.9152 0.99458875
6522.9468 0.99295906
6522.9785 0.9929055
6523.0102 0.99444086
6523.0419 0.99607771
6523.0736 0.99684281
6523.1052 0.99677524
6523.1369 0.99603792
6523.1685 0.99432151
6523.2002 0.99037073
6523.2319 0.98170124
6523.2635 0.96711958
6523.2952 0.95277994
6523.3268 0.95033169
6523.3585 0.96189085
6523.3901 0.97677201
6523.4217 0.98637372
6523.4534 0.99036729
6523.485 0.99110407
6523.5167 0.98968614
6523.5483 0.98554973
6523.5799 0.97723907
6523.6115 0.9651784
6523.6432 0.95473532
6523.6748 0.95132314
6523.7064 0.9504822
6523.738 0.93876754
6523.7696 0.90406873
6523.8012 0.84979121
6523.8328 0.80735926
6523.8644 0.81350674
6523.896 0.86339918
6523.9276 0.91835113
6523.9592 0.95413631
6523.9908 0.9723385
6524.0224 0.98172281
6524.054 0.98736359
6524.0855 0.99094828
6524.1171 0.99315047
6524.1487 0.99443826
6524.1803 0.99506098
6524.2118 0.99514032
6524.2434 0.99497225
6524.275 0.99512949
6524.3065 0.99591482
6524.3381 0.99696319
6524.3696 0.99778408
6524.4012 0.99827203
6524.4327 0.99854734
6524.4643 0.9987069
6524.4958 0.99877486
6524.5274 0.99872909
6524.5589 0.99855798
6524.5904 0.99832619
6524.622 0.99813416
6524.6535 0.99804874
6524.685 0.99815516
6524.7165 0.9984837
6524.7481 0.99889476
6524.7796 0.99922716
6524.8111 0.9994332
6524.8426 0.99954428
6524.8741 0.99960538
6524.9056 0.99964424
6524.9371 0.99967204
6524.9686 0.99969244
6525.0001 0.99970639
6525.0316 0.99971304
6525.0631 0.99970842
6525.0946 0.9996812
6525.1261 0.99960825
6525.1576 0.99947198
6525.1891 0.99931722
6525.2205 0.9992584
6525.252 0.99934781
6525.2835 0.99949848
6525.315 0.99960652
6525.3464 0.99964944
6525.3779 0.99964903
6525.4093 0.99962274
6525.4408 0.99957555
6525.4723 0.99950472
6525.5037 0.99940142
6525.5352 0.99924813
6525.5666 0.99901033
6525.5981 0.99861213
6525.6295 0.99786636
6525.6609 0.99629458
6525.6924 0.99293225
6525.7238 0.98699366
6525.7552 0.98017441
6525.7867 0.977204
6525.8181 0.98057837
6525.8495 0.98690067
6525.8809 0.99186044
6525.9123 0.99471837
6525.9437 0.99653082
6525.9752 0.99781145
6526.0066 0.99860959
6526.038 0.9990366
6526.0694 0.99924071
6526.1008 0.99928965
6526.1322 0.99918334
6526.1636 0.99896904
6526.1949 0.99883923
6526.2263 0.99896914
6526.2577 0.99927652
6526.2891 0.99955108
6526.3205 0.99970928
6526.3518 0.99978601
6526.3832 0.99982551
6526.4146 0.99984898
6526.446 0.9998642
6526.4773 0.99987407
6526.5087 0.9998796
6526.54 0.99988068
6526.5714 0.99987576
6526.6027 0.99986014
6526.6341 0.99982086
6526.6654 0.99972944
6526.6968 0.99955588
6526.7281 0.99933751
6526.7595 0.9992196
6526.7908 0.99930879
6526.8221 0.99952044
6526.8535 0.99970175
6526.8848 0.99979966
6526.9161 0.99984019
6526.9474 0.9998537
6526.9788 0.99985472
6527.0101 0.9998485
6527.0414 0.99983659
6527.0727 0.99981905
6527.104 0.99979506
6527.1353 0.99976289
6527.1666 0.99971958
6527.1979 0.99966003
6527.2292 0.99957493
6527.2605 0.99944494
6527.2918 0.99922257
6527.3231 0.99878006
6527.3543 0.99783025
6527.3856 0.9960433
6527.4169 0.99368268
6527.4482 0.99182381
6527.4795 0.99069516
6527.5107 0.98871888
6527.542 0.98523997
6527.5733 0.98260661
6527.6045 0.98338773
6527.6358 0.987259
6527.667 0.99192319
6527.6983 0.99545208
6527.7295 0.99733286
6527.7608 0.99803366
6527.792 0.99821227
6527.8233 0.99838153
6527.8545 0.99873569
6527.8857 0.99914512
6527.917 0.99944627
6527.9482 0.99961868
6527.9794 0.99971388
6528.0107 0.99977213
6528.0419 0.99981199
6528.0731 0.99984137
6528.1043 0.99986402
6528.1355 0.99988198
6528.1667 0.99989654
6528.1979 0.99990853
6528.2291 0.99991851
6528.2603 0.99992686
6528.2915 0.9999339
6528.3227 0.99993979
6528.3539 0.99994469
6528.3851 0.99994875
6528.4163 0.99995205
6528.4475 0.99995467
6528.4787 0.99995662
6528.5098 0.9999579
6528.541 0.99995852
6528.5722 0.99995846
6528.6034 0.9999576
6528.6345 0.99995579
6528.6657 0.99995277
6528.6969 0.99994816
6528.728 0.99994135
6528.7592 0.99993128
6528.7903 0.99991591
6528.8215 0.99989087
6528.8526 0.99984522
6528.8838 0.99974816
6528.9149 0.99952257
6528.946 0.9990546
6528.9772 0.99837542
6529.0083 0.9978828
6529.0394 0.99801529
6529.0706 0.99863349
6529.1017 0.99922133
6529.1328 0.99952526
6529.1639 0.99961112
6529.195 0.99961873
6529.2261 0.9996442
6529.2573 0.99970927
6529.2884 0.99978126
6529.3195 0.99982821
6529.3506 0.99984582
6529.3817 0.99984362
6529.4128 0.99982857
6529.4439 0.9998016
6529.4749 0.9997584
6529.506 0.99968705
6529.5371 0.99955992
6529.5682 0.99932116
6529.5993 0.99888231
6529.6303 0.99812072
6529.6614 0.99688888
6529.6925 0.99529867
6529.7236 0.99420075
6529.7546 0.99458742
6529.7857 0.99619757
6529.8167 0.99782625
6529.8478 0.99881343
6529.8788 0.99927036
6529.9099 0.99946728
6529.9409 0.99955554
6529.972 0.99959471
6530.003 0.99960703
6530.0341 0.99960137
6530.0651 0.99958132
6530.0961 0.9995479
6530.1272 0.99950047
6530.1582 0.99943705
6530.1892 0.99935397
6530.2202 0.99924524
6530.2512 0.99910139
6530.2823 0.99890748
6530.3133 0.99863916
6530.3443 0.99825329
6530.3753 0.99766636
6530.4063 0.99669763
6530.4373 0.99490618
6530.4683 0.99119323
6530.4993 0.98336237
6530.5303 0.969502
6530.5613 0.95317677
6530.5922 0.94529878
6530.6232 0.95280043
6530.6542 0.96901568
6530.6852 0.98297435
6530.7162 0.99091013
6530.7471 0.99465913
6530.7781 0.99642933
6530.8091 0.99732609
6530.84 0.99776978
6530.871 0.99787136
6530.902 0.99755058
6530.9329 0.99663229
6530.9639 0.99521451
6530.9948 0.99409995
6531.0258 0.99426886
6531.0567 0.99564684
6531.0876 0.99721955
6531.1186 0.99829119
6531.1495 0.99885451
6531.1804 0.99913271
6531.2114 0.99927919
6531.2423 0.99936268
6531.2732 0.9994117
6531.3041 0.99943843
6531.3351 0.99944676
6531.366 0.99943276
6531.3969 0.9993855
6531.4278 0.99930575
6531.4587 0.99923446
6531.4896 0.99922085
6531.5205 0.99925153
6531.5514 0.99927133
6531.5823 0.99925473
6531.6132 0.99920944
6531.6441 0.99914592
6531.6749 0.99906778
6531.7058 0.99897444
6531.7367 0.99886385
6531.7676 0.99873318
6531.7985 0.99857847
6531.8293 0.99839387
6531.8602 0.99817097
6531.8911 0.99789922
6531.9219 0.99756446
6531.9528 0.99714626
6531.9836 0.99661512
6532.0145 0.99592607
6532.0454 0.99501009
6532.0762 0.99375654
6532.107 0.99196906
6532.1379 0.98927651
6532.1687 0.98490435
6532.1996 0.97704965
6532.2304 0.96148182
6532.2612 0.93009886
6532.2921 0.87592713
6532.3229 0.81143907
6532.3537 0.77623566
6532.3845 0.79963647
6532.4153 0.86155318
6532.4462 0.91986086
6532.477 0.95565882
6532.5078 0.97345981
6532.5386 0.98209871
6532.5694 0.98700389
6532.6002 0.99038766
6532.631 0.99277888
6532.6618 0.99433216
6532.6926 0.99526558
6532.7233 0.99579516
6532.7541 0.99614862
6532.7849 0.9965587
6532.8157 0.99709337
6532.8465 0.99762634
6532.8772 0.99803788
6532.908 0.99832194
6532.9388 0.99852195
6532.9695 0.99867228
6533.0003 0.99879098
6533.0311 0.99888691
6533.0618 0.99896475
6533.0926 0.99902732
6533.1233 0.99907656
6533.1541 0.99911397
6533.1848 0.99914068
6533.2156 0.99915738
6533.2463 0.99916428
6533.277 0.99916105
6533.3078 0.99914665
6533.3385 0.99911916
6533.3692 0.999074
6533.3999 0.99899916
6533.4307 0.99887012
6533.4614 0.99866454
6533.4921 0.99841609
6533.5228 0.99823176
6533.5535 0.99816989
6533.5842 0.99814655
6533.6149 0.99804322
6533.6456 0.99781369
6533.6763 0.99745442
6533.707 0.99694652
6533.7377 0.99623344
6533.7684 0.99520207
6533.7991 0.99362829
6533.8298 0.99102994
6533.8605 0.98628018
6533.8911 0.97679159
6533.9218 0.95807613
6533.9525 0.9276432
6533.9832 0.89510653
6534.0138 0.8822557
6534.0445 0.89968078
6534.0751 0.93255131
6534.1058 0.96011006
6534.1365 0.9750972
6534.1671 0.97994499
6534.1978 0.97798426
6534.2284 0.97281246
6534.259 0.97005989
6534.2897 0.97367791
6534.3203 0.9814594
6534.351 0.98853348
6534.3816 0.99279889
6534.4122 0.99486982
6534.4428 0.99575727
6534.4735 0.99595421
6534.5041 0.99547443
6534.5347 0.9938038
6534.5653 0.98969086
6534.5959 0.98194676
6534.6265 0.97255847
6534.6572 0.96794712
6534.6878 0.97233199
6534.7184 0.98174044
6534.749 0.98966767
6534.7795 0.993961
6534.8101 0.99569134
6534.8407 0.99602001
6534.8713 0.99533153
6534.9019 0.9933434
6534.9325 0.98912512
6534.9631 0.98216404
6534.9936 0.97516257
6535.0242 0.97359626
6535.0548 0.97908656
6535.0853 0.98699774
6535.1159 0.99267569
6535.1465 0.9952539
6535.177 0.99585125
6535.2076 0.9957472
6535.2381 0.99597596
6535.2687 0.99685167
6535.2992 0.99790562
6535.3297 0.99866662
6535.3603 0.99908581
6535.3908 0.99930366
6535.4214 0.99942855
6535.4519 0.99950928
6535.4824 0.99956552
6535.5129 0.99960604
6535.5435 0.99963513
6535.574 0.99965511
6535.6045 0.99966727
6535.635 0.99967208
6535.6655 0.99966925
6535.696 0.99965747
6535.7265 0.9996339
6535.757 0.9995932
6535.7875 0.99952428
6535.818 0.99939826
6535.8485 0.99911755
6535.879 0.99833778
6535.9095 0.99621613
6535.94 0.99203515
6535.9705 0.98742699
6536.001 0.98636062
6536.0314 0.9898338
6536.0619 0.99422139
6536.0924 0.99653056
6536.1228 0.99688627
6536.1533 0.99666713
6536.1838 0.99686423
6536.2142 0.99755545
6536.2447 0.99826449
6536.2751 0.99867876
6536.3056 0.99882016
6536.336 0.99880023
6536.3665 0.99868167
6536.3969 0.99847901
6536.4273 0.99817757
6536.4578 0.99773692
6536.4882 0.99707788
6536.5186 0.99603332
6536.5491 0.99421664
6536.5795 0.99066259
6536.6099 0.98313996
6536.6403 0.96820026
6536.6708 0.94545358
6536.7012 0.92469025
6536.7316 0.92073266
6536.762 0.93569854
6536.7924 0.95724287
6536.8228 0.97465617
6536.8532 0.98563225
6536.8836 0.99168453
6536.914 0.99476352
6536.9444 0.99633107
6536.9747 0.99716553
6537.0051 0.99755148
6537.0355 0.99750409
6537.0659 0.9970238
6537.0963 0.99644714
6537.1266 0.99634239
6537.157 0.99679382
6537.1874 0.99734504
6537.2177 0.99773243
6537.2481 0.99796359
6537.2784 0.99787627
6537.3088 0.99711076
6537.3391 0.99539461
6537.3695 0.99311783
6537.3998 0.99166243
6537.4302 0.9922002
6537.4605 0.99421549
6537.4909 0.99629381
6537.5212 0.99773661
6537.5515 0.9986031
6537.5819 0.99909781
6537.6122 0.99937147
6537.6425 0.99952674
6537.6728 0.9996227
6537.7031 0.99968753
6537.7335 0.99973419
6537.7638 0.99976904
6537.7941 0.99979567
6537.8244 0.99981619
6537.8547 0.99983188
6537.885 0.99984343
6537.9153 0.99985116
6537.9456 0.99985492
6537.9759 0.99985397
6538.0061 0.99984663
6538.0364 0.99982915
6538.0667 0.99979155
6538.097 0.99970099
6538.1273 0.99944706
6538.1575 0.99877048
6538.1878 0.9974561
6538.2181 0.99600215
6538.2483 0.99563447
6538.2786 0.99672904
6538.3089 0.99823269
6538.3391 0.99920165
6538.3694 0.99960888
6538.3996 0.9997505
6538.4299 0.99980084
6538.4601 0.99981757
6538.4903 0.9998161
6538.5206 0.99979917
6538.5508 0.99976328
6538.5811 0.99969651
6538.6113 0.9995671
6538.6415 0.99929258
6538.6717 0.99870173
6538.702 0.99762107
6538.7322 0.99626383
6538.7624 0.9954658
6538.7926 0.99590069
6538.8228 0.99718284
6538.853 0.99839877
6538.8832 0.9991278
6538.9134 0.99947477
6538.9436 0.99963222
6538.9738 0.99970811
6539.004 0.99974623
6539.0342 0.99976347
6539.0644 0.99976679
6539.0946 0.99975893
6539.1247 0.99974035
6539.1549 0.99970969
6539.1851 0.99966348
6539.2153 0.99959485
6539.2454 0.99948935
6539.2756 0.99931498
6539.3058 0.99900729
6539.3359 0.99846392
6539.3661 0.9975411
6539.3962 0.99596347
6539.4264 0.9933365
6539.4565 0.98991854
6539.4867 0.98752395
6539.5168 0.98811504
6539.547 0.99126652
6539.5771 0.99473246
6539.6072 0.99707233
6539.6374 0.99830631
6539.6675 0.99891431
6539.6976 0.99923295
6539.7277 0.99941766
6539.7579 0.99953359
6539.788 0.99960995
6539.8181 0.99966153
6539.8482 0.99969638
6539.8783 0.99971905
6539.9084 0.9997322
6539.9385 0.99973732
6539.9686 0.9997351
6539.9987 0.99972555
6540.0288 0.99970802
6540.0589 0.99968113
6540.089 0.99964248
6540.1191 0.99958823
6540.1491 0.99951201
6540.1792 0.99940267
6540.2093 0.99923993
6540.2394 0.99898373
6540.2694 0.99854361
6540.2995 0.99769821
6540.3296 0.99595141
6540.3596 0.99256732
6540.3897 0.98744088
6540.4197 0.98259549
6540.4498 0.98131672
6540.4798 0.98442316
6540.5099 0.98940728
6540.5399 0.99361778
6540.57 0.99625834
6540.6 0.9976924
6540.63 0.998467
6540.6601 0.99891957
6540.6901 0.99918308
6540.7201 0.99930291
6540.7501 0.99927647
6540.7802 0.99908641
6540.8102 0.99882269
6540.8402 0.99872291
6540.8702 0.99892354
6540.9002 0.99926719
6540.9302 0.99953502
6540.9602 0.99967249
6540.9902 0.99972908
6541.0202 0.99974917
6541.0502 0.99975018
6541.0802 0.99973402
6541.1102 0.99969185
6541.1402 0.99960316
6541.1702 0.9994481
6541.2001 0.9992495
6541.2301 0.99909454
6541.2601 0.99903907
6541.2901 0.99898165
6541.32 0.99869424
6541.35 0.99802218
6541.38 0.99717314
6541.4099 0.99674808
6541.4399 0.99713655
6541.4698 0.99800184
6541.4998 0.99875959
6541.5297 0.99918662
6541.5597 0.99937152
6541.5896 0.99943742
6541.6195 0.99944831
6541.6495 0.99942824
6541.6794 0.99938349
6541.7093 0.99930891
6541.7393 0.99918734
6541.7692 0.99900249
6541.7991 0.99877982
6541.829 0.99859207
6541.859 0.99846753
6541.8889 0.99832404
6541.9188 0.99803761
6541.9487 0.99747979
6541.9786 0.99641897
6542.0085 0.99447624
6542.0384 0.99152077
6542.0683 0.98839244
6542.0982 0.98657995
6542.1281 0.98623801
6542.1579 0.9852005
6542.1878 0.97987872
6542.2177 0.96561234
6542.2476 0.93863257
6542.2775 0.90459827
6542.3073 0.88385286
6542.3372 0.89369841
6542.3671 0.92581958
6542.3969 0.95770718
6542.4268 0.97761189
6542.4566 0.98740464
6542.4865 0.99201254
6542.5163 0.99438056
6542.5462 0.9957516
6542.576 0.99661746
6542.6059 0.99719167
6542.6357 0.99757927
6542.6656 0.99783618
6542.6954 0.9979916
6542.7252 0.99805626
6542.755 0.99802263
6542.7849 0.99785346
6542.8147 0.9974471
6542.8445 0.99655051
6542.8743 0.99467041
6542.9041 0.99135745
6542.934 0.98723714
6542.9638 0.98460747
6542.9936 0.98530702
6543.0234 0.98823818
6543.0532 0.99080794
6543.083 0.99201885
6543.1128 0.99275489
6543.1425 0.99389768
6543.1723 0.9953258
6543.2021 0.99649349
6543.2319 0.99718092
6543.2617 0.99749146
6543.2914 0.997581
6543.3212 0.99754159
6543.351 0.99741192
6543.3808 0.99720246
6543.4105 0.99690349
6543.4403 0.99648462
6543.47 0.99590527
6543.4998 0.99516538
6543.5295 0.99433849
6543.5593 0.993466
6543.589 0.99241762
6543.6188 0.9909373
6543.6485 0.98874824
6543.6783 0.98546922
6543.708 0.98035827
6543.7377 0.97179166
6543.7674 0.95603674
6543.7972 0.92531235
6543.8269 0.86892349
6543.8566 0.78643738
6543.8863 0.7086829
6543.916 0.6874807
6543.9458 0.73950092
6543.9755 0.82536289
6544.0052 0.89757496
6544.0349 0.94129978
6544.0646 0.96417296
6544.0943 0.9761361
6544.124 0.98292593
6544.1537 0.98713828
6544.1833 0.98993359
6544.213 0.99186529
6544.2427 0.9931641
6544.2724 0.9938463
6544.3021 0.99392556
6544.3317 0.99382712
6544.3614 0.99426903
6544.3911 0.9953806
6544.4207 0.99654796
6544.4504 0.99732728
6544.4801 0.99775677
6544.5097 0.99800314
6544.5394 0.99814054
6544.569 0.99815463
6544.5987 0.99800414
6544.6283 0.99774483
6544.6579 0.99760632
6544.6876 0.99779204
6544.7172 0.99820764
6544.7468 0.99859532
6544.7765 0.99882779
6544.8061 0.99892685
6544.8357 0.99893889
6544.8653 0.99887158
6544.895 0.99867552
6544.9246 0.99818873
6544.9542 0.99704083
6544.9838 0.99477043
6545.0134 0.99166293
6545.043 0.98951031
6545.0726 0.99013083
6545.1022 0.9929747
6545.1318 0.99588286
6545.1614 0.99766145
6545.191 0.99845107
6545.2206 0.99872278
6545.2501 0.99878272
6545.2797 0.99880827
6545.3093 0.99888328
6545.3389 0.99898534
6545.3684 0.99905064
6545.398 0.99904763
6545.4276 0.99897766
6545.4571 0.99884139
6545.4867 0.99861908
6545.5162 0.99826839
6545.5458 0.99774235
6545.5753 0.99699712
6545.6049 0.99587732
6545.6344 0.99380684
6545.664 0.98937039
6545.6935 0.980384
6545.723 0.96629633
6545.7526 0.95243971
6545.7821 0.94834721
6545.8116 0.95660916
