651.15874 522584.84 529333.03 729.86128
651.16201 519267.6 529275.38 727.53414
651.16527 525120.04 529217.76 731.61485
651.16854 517454.42 529160.17 726.24688
651.17181 524364.17 529102.61 731.07069
651.17507 519088.75 529045.08 727.37425
651.17834 521116.93 528987.58 728.78361
651.18161 517417.88 528930.12 726.1816
651.18487 516896.71 528872.68 725.80441
651.18814 513278.73 528815.28 723.24794
651.1914 507928.15 528757.91 719.45603
651.19467 491531.99 528700.57 707.73592
651.19793 480261.44 528643.26 699.56189
651.20119 475787.17 528585.98 696.28221
651.20446 483023.45 528528.73 701.54323
651.20772 496296.96 528471.52 711.10258
651.21098 503054.78 528414.33 715.91256
651.21425 510196.2 528357.18 720.96073
651.21751 502039.21 528300.05 715.15843
651.22077 494894.99 528242.96 710.03573
651.22403 485175.36 528185.9 703.01256
651.2273 484698.31 528128.87 702.65044
651.23056 496566.57 528071.88 711.18404
651.23382 509126.08 528014.91 720.10438
651.23708 513748.17 527957.97 723.34806
651.24034 520761.68 527901.07 728.25077
651.2436 519143.4 527844.2 727.10018
651.24686 525520.27 527787.35 731.53369
651.25012 519867.03 527730.54 727.56984
651.25338 524265 527673.76 730.62214
651.25664 522423.95 527617.01 729.31932
651.2599 517513.8 527560.3 725.86504
651.26316 523967.33 527503.61 730.35783
651.26642 529236.13 527446.95 734.00158
651.26967 523918.06 527390.33 730.28531
651.27293 524052.37 527333.74 730.35979
651.27619 525966.37 527277.17 731.67317
651.27945 527656.65 527220.64 732.82875
651.2827 524493.65 527164.14 730.60994
651.28596 530188.46 527107.67 734.54656
651.28922 531307.27 527051.23 735.30215
651.29247 524287.8 526994.83 730.40995
651.29573 529756.25 526938.45 734.19049
651.29899 531036.28 526882.1 735.05836
651.30224 526025.29 526825.79 731.56367
651.3055 530228.46 526769.51 734.46234
651.30875 530008.77 526713.25 734.29206
651.31201 530081.86 526657.03 734.3247
651.31526 534710.78 526600.84 737.50606
651.31851 531428.72 526544.68 735.22147
651.32177 528097.68 526488.56 732.89613
651.32502 529252.48 526432.46 733.67966
651.32827 529175.19 526376.39 733.60887
651.33153 529323.01 526320.36 733.69422
651.33478 531306.15 526264.35 735.0504
651.33803 532554.37 526208.38 735.89648
651.34128 537179.76 526152.43 739.06856
651.34454 529888.33 526096.52 734.01901
651.34779 532829.81 526040.64 736.0371
651.35104 528397.65 525984.79 732.95324
651.35429 524578.9 525928.97 730.28389
651.35754 514433 525873.18 723.17142
651.36079 514506.96 525817.43 723.20783
651.36404 515854.26 525761.7 724.13861
651.36729 518251.77 525706.01 725.80406
651.37054 522279.38 525650.34 728.60359
651.37379 521683.02 525594.71 728.17231
651.37704 529461.73 525539.1 733.56589
651.38029 520899.23 525483.53 727.59515
651.38353 530282.48 525427.99 734.10428
651.38678 521261.68 525372.48 727.8188
651.39003 519924.01 525317 726.86983
651.39328 523853.84 525261.55 729.5972
651.39652 521494.29 525206.13 727.93792
651.39977 514780.9 525150.75 723.22317
651.40302 522436.24 525095.39 728.56681
651.40626 524809.28 525040.06 730.20563
651.40951 522538.62 524984.77 728.61043
651.41276 515484.05 524929.51 723.66177
651.416 523563.8 524874.27 729.29752
651.41925 513084.87 524819.07 721.94895
651.42249 507850.85 524763.9 718.24401
651.42574 494680.14 524708.76 708.85642
651.42898 491318.84 524653.65 706.43126
651.43223 493946.55 524598.57 708.3052
651.43547 502871.67 524543.52 714.66307
651.43871 511059.41 524488.5 720.44497
651.44196 511476.05 524433.51 720.72604
651.4452 513724.01 524378.56 722.29566
651.44844 516421.57 524323.63 724.17716
651.45169 514159.27 524268.74 722.57693
651.45493 519335.22 524213.87 726.19264
651.45817 509807.9 524159.04 719.48871
651.46141 493139.81 524104.24 707.61748
651.46465 460433.76 524049.46 683.73837
651.46789 410336.19 523994.72 645.45986
651.47113 372477.88 523940.01 614.9539
651.47437 367530.14 523885.33 610.84616
651.47762 399377.43 523830.68 636.75187
651.48086 455930.58 523776.06 680.33218
651.48409 488551.5 523721.47 704.23898
651.48733 506158.99 523666.92 716.80598
651.49057 512407.51 523612.39 721.20582
651.49381 510774.48 523557.89 720.04474
651.49705 518373.08 523503.43 725.36993
651.50029 517709.05 523448.99 724.89435
651.50353 514908.33 523394.59 722.92018
651.50676 520751.82 523340.21 726.99998
651.51 518797.58 523285.87 725.62398
651.51324 520645.22 523231.55 726.90442
651.51648 519093.97 523177.27 725.8103
651.51971 523052.53 523123.02 728.56213
651.52295 522383.43 523068.8 728.08569
651.52619 519821.22 523014.61 726.28774
651.52942 520081.71 522960.45 726.45959
651.53266 520132.6 522906.32 726.48511
651.53589 518349.85 522852.22 725.22911
651.53913 520249.15 522798.15 726.54671
651.54236 518509.96 522744.11 725.32148
651.5456 519253.63 522690.11 725.83174
651.54883 518330.49 522636.13 725.17663
651.55206 523134.22 522582.18 728.51965
651.5553 515627.81 522528.27 723.26459
651.55853 517113.07 522474.38 724.29613
651.56176 519589.92 522420.53 726.01931
651.565 517520.11 522366.7 724.56259
651.56823 511903.73 522312.91 720.61106
651.57146 509664.34 522259.14 719.02408
651.57469 502461 522205.41 713.91594
651.57792 490318.48 522151.71 705.22817
651.58115 471551.95 522098.04 691.59197
651.58439 460304.89 522044.39 683.28621
651.58762 463051.24 521990.78 685.31322
651.59085 487919.8 521937.2 703.46677
651.59408 502866.24 521883.65 714.1516
651.59731 513230.73 521830.13 721.46513
651.60054 512934.3 521776.64 721.24825
651.60377 515740.4 521723.18 723.20993
651.60699 512994.24 521669.75 721.27355
651.61022 515271.98 521616.36 722.86467
651.61345 517380.81 521562.99 724.33407
651.61668 519833.59 521509.65 726.04071
651.61991 518940.48 521456.34 725.40853
651.62314 515687.75 521403.07 723.12338
651.62636 514736.22 521349.82 722.44785
651.62959 515615.54 521296.6 723.05662
651.63282 505280.99 521243.42 715.76587
651.63604 495864.2 521190.26 709.05694
651.63927 483043.9 521137.14 699.82314
651.6425 458290.05 521084.04 681.64852
651.64572 432919.42 521030.98 662.50496
651.64895 400321.03 520977.94 637.06703
651.65217 374498.38 520924.94 616.17103
651.6554 350902.83 520871.96 596.43775
651.65862 346286.01 520819.02 592.49487
651.66185 352059.82 520766.11 597.40766
651.66507 374152.22 520713.22 615.86026
651.66829 411615.06 520660.37 645.95034
651.67152 459761.26 520607.55 682.67689
651.67474 489744.46 520554.76 704.57838
651.67796 504750.29 520501.99 715.28379
651.68118 507739.61 520449.26 717.39144
651.68441 510916.61 520396.56 719.62505
651.68763 514309.93 520343.89 722.00355
651.69085 513588.7 520291.25 721.48985
651.69407 510067.3 520238.64 719.00497
651.69729 506512.48 520186.06 716.48797
651.70051 493145.01 520133.51 706.96323
651.70373 468582.38 520080.99 689.12529
651.70695 446449 520028.5 672.64647
651.71017 441279.52 519976.04 668.73422
651.71339 460558.25 519923.61 683.1793
651.71661 489044.39 519871.21 703.98324
651.71983 507815.62 519818.84 717.35971
651.72305 510840.62 519766.5 719.48617
651.72627 516454.97 519714.19 723.42212
651.72949 517581.78 519661.91 724.20389
651.73271 517443.07 519609.67 724.09987
651.73592 515260.11 519557.45 722.56393
651.73914 520487.66 519505.26 726.2131
651.74236 519047.35 519453.1 725.20069
651.74558 516607.99 519400.97 723.48769
651.74879 518937.68 519348.87 725.11028
651.75201 515763.23 519296.81 722.88219
651.75523 514777.69 519244.77 722.18437
651.75844 519399.9 519192.76 725.41253
651.76166 522248.27 519140.78 727.39201
651.76487 518673.63 519088.84 724.89149
651.76809 516094.04 519036.92 723.07986
651.7713 516473.3 518985.03 723.3387
651.77452 516907.69 518933.17 723.63601
651.77773 520899.15 518881.35 726.41772
651.78094 517087.51 518829.55 723.74827
651.78416 514411.59 518777.78 721.86639
651.78737 515845.21 518726.04 722.8648
651.79058 508009.5 518674.34 717.34689
651.7938 492165.79 518622.66 706.06542
651.79701 477198.53 518571.01 695.23995
651.80022 458382.19 518519.4 681.38876
651.80343 462342.72 518467.81 684.31969
651.80664 477726.97 518416.25 695.60521
651.80986 495866.38 518364.72 708.68167
651.81307 509885.13 518313.23 718.62274
651.81628 513324.21 518261.76 721.03539
651.81949 514614.21 518210.32 721.93401
651.8227 514537.16 518158.92 721.87317
651.82591 519243.6 518107.54 725.16026
651.82912 519577.84 518056.19 725.38674
651.83233 520338.9 518004.87 725.91098
651.83554 521901.64 517953.59 726.99329
651.83874 519516.54 517902.33 725.32334
651.84195 517494.33 517851.1 723.90339
651.84516 517373.59 517799.9 723.81203
651.84837 520904.02 517748.73 726.27047
651.85158 518536.85 517697.6 724.61141
651.85478 514503.8 517646.49 721.78105
651.85799 515815.04 517595.41 722.69325
651.8612 515148.3 517544.36 722.21903
651.8644 514058.43 517493.34 721.44765
651.86761 511647.31 517442.36 719.74677
651.87082 506244.38 517391.4 715.92947
651.87402 508499.6 517340.47 717.51533
651.87723 509409.5 517289.57 718.14994
651.88043 513792.21 517238.7 721.22553
651.88364 514937.79 517187.86 722.02197
651.88684 516647.45 517137.05 723.21241
651.89005 517579.1 517086.27 723.85698
651.89325 518522.3 517035.52 724.50896
651.89645 511859.29 516984.8 719.83171
651.89966 512851.56 516934.11 720.52181
651.90286 509895.76 516883.45 718.43518
651.90606 504124.08 516832.82 714.35024
651.90927 505206.18 516782.22 715.10916
651.91247 502574.35 516731.65 713.23676
651.91567 493733.2 516681.11 706.92808
651.91887 499883.95 516630.6 711.3104
651.92207 506077.18 516580.11 715.6957
651.92527 506830.65 516529.66 716.22077
651.92847 509397.08 516479.24 718.02427
651.93168 503779.25 516428.85 714.04641
651.93488 494043.03 516378.48 707.10524
651.93808 474607.02 516328.15 693.04923
651.94128 449138.48 516277.85 674.19025
651.94447 434592.62 516227.57 663.17601
651.94767 428485.38 516177.33 658.49261
651.95087 442411.27 516127.12 669.1003
651.95407 466331.7 516076.93 686.94319
651.95727 487048.05 516026.78 702.02798
651.96047 498119.61 515976.65 709.95446
651.96367 510171.34 515926.56 718.48355
651.96686 513073.8 515876.49 720.51631
651.97006 515202.45 515826.45 722.00117
651.97326 516404 515776.45 722.83435
651.97645 517487.43 515726.47 723.58386
651.97965 514276.83 515676.52 721.32738
651.98285 517726.23 515626.6 723.73396
651.98604 514110.31 515576.72 721.19369
651.98924 513541.42 515526.86 720.78605
651.99243 513518.61 515477.03 720.76144
651.99563 516480.13 515427.23 722.82813
651.99882 516088.7 515377.46 722.54546
652.00202 515419.24 515327.72 722.06785
652.00521 517757.57 515278.01 723.69508
652.0084 516107.02 515228.33 722.53172
652.0116 515207.5 515178.68 721.89281
652.01479 518366.06 515129.06 724.09322
652.01798 518171.52 515079.47 723.94822
652.02118 518230.02 515029.9 723.97988
652.02437 517146.02 514980.37 723.21302
652.02756 519887.27 514930.87 725.11794
652.03075 518313.46 514881.39 724.01014
652.03394 519185.39 514831.95 724.60942
652.03714 514875.85 514782.53 721.58629
652.04033 516864.47 514733.15 722.96884
652.04352 520771.37 514683.79 725.68639
652.04671 517984.95 514634.47 723.7326
652.0499 521341.15 514585.17 726.06361
652.05309 520805.81 514535.9 725.6808
652.05628 518687.9 514486.66 724.19377
652.05947 517597.28 514437.46 723.42194
652.06266 515383.87 514388.28 721.86337
652.06584 514918.96 514339.13 721.52752
652.06903 516756.5 514290.01 722.8035
652.07222 518723.98 514240.92 724.16777
652.07541 517099.65 514191.86 723.02258
652.0786 520016.82 514142.82 725.0486
652.08178 520927.66 514093.82 725.67261
652.08497 519464.89 514044.85 724.64232
652.08816 520069.84 513995.91 725.0533
652.09134 523069.79 513946.99 727.13054
652.09453 518785.46 513898.11 724.13556
652.09772 518565.91 513849.25 723.97125
652.1009 518555.21 513800.43 723.95262
652.10409 521580.48 513751.63 726.05004
652.10727 520751.41 513702.86 725.46145
652.11046 517933.22 513654.13 723.48438
652.11364 516711.36 513605.42 722.61902
652.11682 519132.45 513556.74 724.29842
652.12001 518923.63 513508.09 724.14108
652.12319 520309.03 513459.47 725.09533
652.12638 519012.9 513410.88 724.17981
652.12956 516724.1 513362.32 722.56942
652.13274 514989.25 513313.79 721.34348
652.13592 521031.05 513265.28 725.55043
652.13911 517789.62 513216.81 723.2779
652.14229 516696.53 513168.37 722.50187
652.14547 518105.99 513119.95 723.47436
652.14865 516429.37 513071.57 722.29048
652.15183 516074.73 513023.21 722.03005
652.15501 517898.15 512974.88 723.29195
652.15819 516932.69 512926.58 722.6049
652.16137 517628.92 512878.32 723.07872
652.16455 517482.22 512830.08 722.96351
652.16773 520159.38 512781.87 724.81838
652.17091 515246.98 512733.69 721.3748
652.17409 514351.37 512685.53 720.73469
652.17727 519081.46 512637.41 724.02809
652.18045 513864.82 512589.32 720.36769
652.18363 510932.72 512541.26 718.29646
652.1868 511111.63 512493.22 718.40906
652.18998 503922.73 512445.22 713.32574
652.19316 507935.24 512397.24 716.1468
652.19634 509759.78 512349.29 717.41851
652.19951 510900.41 512301.38 718.20727
652.20269 512261.81 512253.49 719.15004
652.20587 512046.52 512205.63 718.98528
652.20904 513502.11 512157.8 719.99281
652.21222 511288.39 512110 718.42547
652.21539 501802.69 512062.23 711.7163
652.21857 498591.24 512014.48 709.42151
652.22174 497195.55 511966.77 708.41417
652.22492 503327.99 511919.08 712.75571
652.22809 507197.53 511871.43 715.47624
652.23127 512440.18 511823.8 719.15038
652.23444 516907.96 511776.21 722.26431
652.23761 517182.69 511728.64 722.44187
652.24079 517585.85 511681.1 722.70898
652.24396 515071.55 511633.59 720.93706
652.24713 519845.82 511586.11 724.25601
652.2503 519448.51 511538.66 723.96455
652.25348 518295.33 511491.24 723.14582
652.25665 516318.38 511443.84 721.75063
652.25982 517599.62 511396.48 722.6308
652.26299 518932.48 511349.14 723.54573
652.26616 517611.27 511301.84 722.60915
652.26933 519173.82 511254.56 723.68402
652.2725 515895.51 511207.31 721.38054
652.27567 517976.6 511160.09 722.81898
652.27884 517605.42 511112.9 722.54477
652.28201 518382.18 511065.74 723.07149
652.28518 515890.82 511018.61 721.31658
652.28835 516098.93 510971.51 721.44673
652.29152 514158.9 510924.43 720.07415
652.29468 513574.92 510877.39 719.64969
652.29785 514520.72 510830.37 720.29657
652.30102 518814.89 510783.39 723.28051
652.30419 517418.25 510736.43 722.29067
652.30736 512991.57 510689.5 719.17872
652.31052 516673.11 510642.6 721.739
652.31369 512944.27 510595.73 719.11414
652.31685 512848.32 510548.89 719.03109
652.32002 510889.58 510502.07 717.64085
652.32319 505315.36 510455.29 713.69931
652.32635 497651.56 510408.54 708.25079
652.32952 490077.29 510361.81 702.82469
652.33268 492855.95 510315.11 704.79855
652.33585 496519.06 510268.44 707.39703
652.33901 503324.22 510221.8 712.21222
652.34217 509463.63 510175.19 716.52655
652.34534 511013.82 510128.61 717.59962
652.3485 513327.56 510082.06 719.20601
652.35167 510223.87 510035.53 717.01213
652.35483 511538.38 509989.04 717.91876
652.35799 504276.92 509942.57 712.78867
652.36115 497905.47 509896.14 708.25508
652.36432 492151.78 509849.73 704.13472
652.36748 491955.46 509803.35 703.97799
652.37064 492786.26 509757 704.55582
652.3738 489366.74 509710.68 702.09069
652.37696 463981.41 509664.38 683.62217
652.38012 440071.91 509618.12 665.75973
652.38328 419883.87 509571.88 650.29452
652.38644 421183.39 509525.68 651.28472
652.3896 449672.23 509479.5 672.9349
652.39276 478248.86 509433.35 693.97165
652.39592 495360.86 509387.23 706.26111
652.39908 503813.37 509341.14 712.24425
652.40224 507302.19 509295.08 714.68901
652.4054 512238.82 509249.04 718.14078
652.40855 512338.87 509203.04 718.19369
652.41171 514009.64 509157.06 719.34647
652.41487 510923.56 509111.11 717.16648
652.41803 514194.72 509065.19 719.44124
652.42118 514627.95 509019.3 719.72679
652.42434 512970.45 508973.44 718.54938
652.4275 518991.2 508927.61 722.73629
652.43065 515330.27 508881.81 720.16513
652.43381 513174.1 508836.03 718.63936
652.43696 514742.96 508790.28 719.71939
652.44012 516725.07 508744.57 721.08603
652.44327 515553.05 508698.88 720.25005
652.44643 517136.86 508653.22 721.33772
652.44958 515608.58 508607.58 720.25322
652.45274 514882.93 508561.98 719.72834
652.45589 515572.28 508516.41 720.19208
652.45904 516339.48 508470.86 720.70977
652.4622 515317.93 508425.34 719.97851
652.46535 513237.92 508379.86 718.50602
652.4685 514396.02 508334.4 719.29817
652.47165 516573.87 508288.97 720.80113
652.47481 514983.02 508243.56 719.67226
652.47796 514887.55 508198.19 719.58741
652.48111 514736.56 508152.84 719.46368
652.48426 515046.42 508107.53 719.662
652.48741 517508.84 508062.24 721.36198
652.49056 516799.18 508016.98 720.84887
652.49371 519740.52 507971.75 722.8789
652.49686 516097.07 507926.55 720.32232
652.50001 513169.44 507881.37 718.25799
652.50316 515358.75 507836.23 719.77007
652.50631 515771.95 507791.11 720.04007
652.50946 515118.39 507746.02 719.56526
652.51261 514385.85 507700.96 719.03491
652.51576 516649.64 507655.93 720.59681
652.51891 512925.33 507610.93 717.97632
652.52205 517591.59 507565.96 721.21611
652.5252 513628.36 507521.01 718.43097
652.52835 513359.98 507476.1 718.2246
652.5315 514387.97 507431.21 718.92469
652.53464 517744.86 507386.35 721.24792
652.53779 516969.45 507341.52 720.68882
652.54093 515126.36 507296.71 719.38419
652.54408 517187.37 507251.94 720.80301
652.54723 516100.74 507207.19 720.02653
652.55037 512717.75 507162.48 717.64394
652.55352 515075.65 507117.79 719.27333
652.55666 516184.11 507073.13 720.02792
652.55981 514339.74 507028.5 718.72148
652.56295 514295.65 506983.89 718.6717
652.56609 512962.23 506939.32 717.72048
652.56924 509131.04 506894.77 715.01628
652.57238 510120.27 506850.25 715.6916
652.57552 503232.29 506805.76 710.82445
652.57867 503709 506761.3 711.14218
652.58181 505034.79 506716.87 712.05851
652.58495 510093.82 506672.46 715.59696
652.58809 511823.38 506628.09 716.79002
652.59123 514993.26 506583.74 718.98703
652.59437 514177.55 506539.42 718.39821
652.59752 515521.2 506495.13 719.31703
652.60066 514823.48 506450.87 718.81083
652.6038 514341.88 506406.63 718.45526
652.60694 514594.2 506362.43 718.61219
652.61008 515535.16 506318.25 719.24956
652.61322 515300.53 506274.1 719.06655
652.61636 514382.53 506229.98 718.4064
652.61949 513746.62 506185.89 717.94285
652.62263 515882.36 506141.82 719.41418
652.62577 516827.17 506097.79 720.05322
652.62891 515449.35 506053.78 719.07334
652.63205 513699.52 506009.8 717.83235
652.63518 515702.47 505965.85 719.21094
652.63832 515607.35 505921.93 719.12514
652.64146 515740.96 505878.03 719.19878
652.6446 516735.74 505834.17 719.8725
652.64773 516310.64 505790.33 719.55679
652.65087 514165.91 505746.52 718.04122
652.654 517074.38 505702.74 720.04962
652.65714 515464.51 505658.99 718.90826
652.66027 514330.28 505615.26 718.09731
652.66341 518134.07 505571.57 720.72815
652.66654 516888.21 505527.9 719.84147
652.66968 513044.64 505484.26 717.14053
652.67281 512929.95 505440.65 717.04075
652.67595 514419.57 505397.06 718.06154
652.67908 513840.87 505353.51 717.63787
652.68221 515576.83 505309.98 718.82938
652.68535 514088.83 505266.48 717.77165
652.68848 514605.18 505223.01 718.11231
652.69161 514413.32 505179.57 717.95871
652.69474 514333.86 505136.16 717.88351
652.69788 516131.9 505092.77 719.11744
652.70101 514652.02 505049.41 718.06599
652.70414 513757.28 505006.08 717.42175
652.70727 511957.22 504962.78 716.1441
652.7104 516130.13 504919.51 719.03691
652.71353 515709.06 504876.26 718.72369
652.71666 513544.61 504833.04 717.19401
652.71979 514544.9 504789.86 717.8723
652.72292 514724.52 504746.69 717.9777
652.72605 515377.87 504703.56 718.41333
652.72918 513225.8 504660.46 716.89194
652.73231 511840.15 504617.38 715.90364
652.73543 511921.28 504574.33 715.94047
652.73856 509859.57 504531.31 714.47746
652.74169 508476.06 504488.32 713.48759
652.74482 510505.54 504445.35 714.89012
652.74795 511336.91 504402.42 715.45204
652.75107 509162.7 504359.51 713.90947
652.7542 506013.42 504316.63 711.67832
652.75733 505350.48 504273.78 711.1921
652.76045 507167.82 504230.95 712.44983
652.76358 505870.82 504188.16 711.51833
652.7667 511300.94 504145.39 715.3069
652.76983 512916.74 504102.65 716.41617
652.77295 513115.43 504059.94 716.5348
652.77608 512613.41 504017.25 716.16408
652.7792 511798.48 503974.6 715.57448
652.78233 515406.65 503931.97 718.07224
652.78545 513254.98 503889.37 716.55163
652.78857 512134.06 503846.8 715.74859
652.7917 515103.4 503804.26 717.8003
652.79482 513997.36 503761.74 717.00898
652.79794 511910.98 503719.25 715.53208
652.80107 515469.24 503676.79 717.99429
652.80419 514877.49 503634.36 717.56176
652.80731 514382.19 503591.96 717.19621
652.81043 512485.95 503549.58 715.85275
652.81355 514303.18 503507.23 717.10046
652.81667 514214.18 503464.91 717.01804
652.81979 511907.06 503422.62 715.38738
652.82291 512671.62 503380.35 715.90105
652.82603 510228.4 503338.12 714.17283
652.82915 515731.54 503295.91 717.99343
652.83227 516334.73 503253.73 718.39271
652.83539 512357.47 503211.58 715.60009
652.83851 513197.89 503169.45 716.16629
652.84163 511678.02 503127.35 715.08457
652.84475 514232.65 503085.28 716.84691
652.84787 512956.48 503043.24 715.93635
652.85098 514390.22 503001.23 716.91563
652.8541 514187.36 502959.24 716.75369
652.85722 511046.28 502917.29 714.54056
652.86034 513837.42 502875.36 716.46858
652.86345 515828.57 502833.45 717.83477
652.86657 514430.63 502791.58 716.8408
652.86969 512869.24 502749.73 715.73148
652.8728 511276.35 502707.92 714.59852
652.87592 513252.97 502666.12 715.95787
652.87903 511201.88 502624.36 714.50521
652.88215 513231.08 502582.63 715.90119
652.88526 512439.13 502540.92 715.32793
652.88838 511175.84 502499.24 714.42495
652.89149 515215.26 502457.59 717.22139
652.8946 511506.25 502415.96 714.61438
652.89772 510558.05 502374.37 713.93097
652.90083 510857.87 502332.8 714.11978
652.90394 509459.01 502291.26 713.12066
652.90706 508498.91 502249.74 712.42764
652.91017 511621.13 502208.26 714.59064
652.91328 511842.72 502166.8 714.7245
652.91639 512450.7 502125.37 715.12796
652.9195 511569.63 502083.97 714.49207
652.92261 511911.93 502042.59 714.71016
652.92573 513998.82 502001.25 716.14452
652.92884 511369.43 501959.93 714.28949
652.93195 512752.49 501918.64 715.2338
652.93506 513042.1 501877.37 715.41475
652.93817 512617.48 501836.14 715.09762
652.94128 514335.43 501794.93 716.27381
652.94439 513397.39 501753.75 715.59927
652.94749 512927.83 501712.6 715.25087
652.9506 514933.78 501671.47 716.62698
652.95371 513739.78 501630.37 715.7745
652.95682 512069.99 501589.3 714.58922
652.95993 513145.88 501548.26 715.31837
652.96303 511669.75 501507.25 714.26765
652.96614 509445.76 501466.26 712.69251
652.96925 511495.93 501425.3 714.10397
652.97236 507738.37 501384.37 711.45503
652.97546 510444.96 501343.46 713.32757
652.97857 510848.86 501302.59 713.58852
652.98167 512120.07 501261.74 714.45457
652.98478 510935.68 501220.91 713.60666
652.98788 512315.3 501180.12 714.54813
652.99099 512033.84 501139.35 714.33049
652.99409 512978.14 501098.62 714.96752
652.9972 510472.01 501057.9 713.19758
653.0003 513311.02 501017.22 715.15665
653.00341 514284.27 500976.56 715.81287
653.00651 513543.43 500935.93 715.27564
653.00961 513107.03 500895.33 714.95021
653.01272 510993.94 500854.76 713.45508
653.01582 511120.82 500814.21 713.52221
653.01892 511667.82 500773.7 713.88243
653.02202 510048.9 500733.2 712.7307
653.02512 510580.63 500692.74 713.08061
653.02823 509651.41 500652.3 712.40992
653.03133 511922.93 500611.9 713.9742
653.03443 512010.45 500571.51 714.01361
653.03753 511226.11 500531.16 713.44494
653.04063 510046.7 500490.83 712.5999
653.04373 509568.17 500450.54 712.24393
653.04683 507141.69 500410.26 710.52454
653.04993 503331.63 500370.02 707.82898
653.05303 497016.88 500329.8 703.35339
653.05613 488030.92 500289.61 696.94492
653.05922 484927.55 500249.45 694.70429
653.06232 486140.73 500209.32 695.55155
653.06542 493362.95 500169.21 700.67774
653.06852 504412.56 500129.13 708.45902
653.07162 506948.86 500089.08 710.21618
653.07471 510410.82 500049.06 712.61529
653.07781 508063.72 500009.06 710.95313
653.08091 508442.43 499969.09 711.19625
653.084 509350.6 499929.15 711.80926
653.0871 511135.99 499889.23 713.03379
653.0902 509794.17 499849.34 712.07533
653.09329 507769.25 499809.48 710.63785
653.09639 508960.29 499769.65 711.44888
653.09948 507692.42 499729.85 710.54025
653.10258 509309.34 499690.07 711.64886
653.10567 509757.57 499650.32 711.93992
653.10876 510633.33 499610.59 712.52917
653.11186 510050.16 499570.9 712.10011
653.11495 510990.33 499531.23 712.73401
653.11804 511288.53 499491.59 712.91982
653.12114 511032.34 499451.97 712.71903
653.12423 511171.56 499412.38 712.79397
653.12732 514152.62 499372.82 714.84713
653.13041 511802.31 499333.29 713.18917
653.13351 510430.8 499293.79 712.21072
653.1366 510361.28 499254.31 712.14
653.13969 510502.89 499214.86 712.21655
653.14278 510328.04 499175.43 712.07229
